	Signature 1	Signature 2	Signature 3	Signature 4	Signature 5	Signature 6	Signature 7	Signature 8	Signature 9	Signature 10	Signature 11	Signature 12	Signature 13	Signature 14	Signature 15	Signature 16	Signature 17	Signature 18	Signature 19	Signature 20	Signature 21	Signature 22	Signature 23	Signature 24	Signature 25	Signature 26	Signature 27	Signature 28	Signature 29	Signature 30
TCGA-EE-A3AB-06A-11D-A196-08	4.9774150241641905e-15	0.0	4.852257609721188	0.0	7.631760889028619e-14	5.675312683033155e-14	307.3348702420752	0.0	5.205974549936413e-15	0.0	1.3995431228828084	157.023319946543	3.1413263948269705	0.0	0.0	1.175177125633517e-14	20.17380932506472	2.107640488526947e-15	0.0	0.0	212.13746361894454	5.323110591986831e-15	0.0	0.0	0.0	23.937409739941288	1.03957886929941e-15	0.0	1.0048986926315475e-14	1.0663506413203605e-13
TCGA-EE-A3AC-06A-11D-A196-08	27.15597418649226	23.248710424143805	23.961460625241397	15.164951147762226	2.1064479347966145e-13	1.7576922355343933e-14	855.3586321159241	1.1057084312504946e-14	0.0	14.182302332367223	53.4650198083323	2.58176924426605e-15	0.0	0.0	5.180227133143648e-15	0.0	6.445869034571178	6.243043568123012e-16	1.0394600306943533e-15	0.0	18.37352905695788	0.0	38.22754085413762	3.4160104140695857	0.0	0.0	0.0	2.4332178549000893e-15	0.0	0.0
TCGA-EE-A3AD-06A-11D-A196-08	17.363030597550548	2.842970793837781e-16	0.0	18.26046069062144	0.0	0.0	366.83257529983547	0.0	3.4458544401606923e-15	3.4740675581215097	7.612353967344106e-15	10.069467585569694	0.0	3.3929333791121712e-15	0.0	0.0	2.5380729085188594	1.9543277486794406	0.0	0.0	7.484873418622517	0.0	56.048307281341245	3.125870880023601e-14	1.7709947399871726	0.0	1.20382217115206	0.0	2.621182020093299e-16	1.0933975826240387e-15
TCGA-EE-A3AE-06A-11D-A196-08	2.4292639050189946	23.89451596548808	0.0	2.7431056895612858	0.0	1.838039750419883e-15	1529.5278781475913	0.0	1.5743871930642303e-14	8.868728682039699e-15	2.951922277257548e-14	0.0	0.112393455868517	1.0709558588291281e-14	0.0	2.1438111599001934e-14	0.0	1.6639960828579322e-15	12.2732397546253	2.4493011998519247e-14	2.188725615887658e-15	6.282457804233023e-16	3.284771040335479e-15	1.8679574668339202e-16	4.9961584784588335e-14	0.0	9.116043627055618e-18	4.209902744723737	0.0	22.809700337122944
TCGA-EE-A3AF-06A-11D-A196-08	3.789767482009048	4.796064699332163e-15	0.0	31.87962994936825	1.597162154874342e-13	0.0	723.5295860955416	0.0	12.40033155861023	4.2443174687735155e-16	132.295719815836	1.9190521752342798e-14	0.0	0.0	3.89961953183869e-15	0.0	0.0	0.0	0.0	1.8547339975501212e-15	11.638058355989752	8.299846403811962e-17	46.466906742644966	0.0	0.0	5.807314123626261e-16	4.9261548214580194e-17	0.0	0.0	0.0
TCGA-EE-A3AG-06A-31D-A196-08	12.511836848788308	4.122105752105846e-16	0.0	61.04345620575155	4.4222666851777416e-13	8.413698341547627e-15	1498.9002031034065	4.205821397193077e-14	1.611327830452594e-16	0.9294970552122499	180.7242532322603	1.911523823204369e-15	0.6961546227074968	7.097186544540814e-15	0.0	6.162314227279573e-16	0.0	2.2396208591150666	0.0	0.0	0.0	1.373297893946163e-16	74.5898980405158	0.0	4.274785647627372e-15	0.0	0.0	2.365080032242445	4.297824921870761e-15	2.5694818102500568e-14
TCGA-EE-A3AH-06A-11D-A196-08	1.0777951532146664e-16	0.0	8.956293481893264e-16	1.237203510960393	5.197038661177327e-14	4.0913747938705104e-14	340.2928531478649	0.0	2.2808915724283375e-15	3.4185576961088506e-15	27.53333525928536	0.0	1.600143311475783e-16	0.0	9.00314002300101e-16	15.988692179522205	0.0	0.29630946086810217	0.6516064414989935	5.222612227113985e-15	0.0	3.8367238388659184e-15	0.0	3.4610192356839954e-15	0.0	0.0	0.0	0.0	0.0	7.74736413669057e-17
TCGA-EE-A3J3-06A-11D-A20D-08	26.756338783054257	0.0	3.0492517625075086	14.997203811222448	0.0	0.0	112.83242254730504	1.2835212802445605e-14	0.0	0.02006677070543438	0.3878617278754361	2.1443739208899366	5.935775697030597	0.0	0.0	2.1966825233215342e-14	1.0536983414637684	1.7629915718107726e-15	0.0	5.119848162879416e-16	1.1471239042756222e-15	0.0	26.82300663794555	1.3825824165996026e-14	0.0	2.9941886112098274e-16	0.0	6.780456522238292e-16	5.546935232414416e-16	4.2672699897245815e-15
TCGA-EE-A3J4-06A-11D-A20D-08	7.0687414035770315	9.734457597776712	17.470379810186817	0.0	0.0	16.474659419307716	222.74707925212095	5.409765039099189e-16	23.369817258848126	6.392740198581555e-16	4.727128345334021	3.767668510262236	1.4265108984950459	0.0	3.787135756377955	8.632709875669392e-15	2.872722531790744	0.0	3.322083294430595e-15	1.4939737691311288e-14	0.7808751105516738	2.7228018927711466e-16	3.914637190968203e-15	2.3725438068610493e-16	0.0	0.0	0.0	9.772824105370963	0.0	3.9076150032467845e-15
TCGA-EE-A3J5-06A-11D-A20D-08	4.785534940631701e-15	2.002029868422045e-15	4.1035172305131915e-16	1.5983484474036974e-13	0.0	8.531667460756549e-16	1972.5390665393224	5.707530292892024	42.00484180999262	5.356995672188361e-15	101.65494886813848	2.9000580730272786e-14	0.0	0.0	0.0	0.0	0.0	26.1723741470092	0.0	4.423451821653522e-14	80.73959224056193	0.6640939832843312	1.1477816569304247e-14	0.0	1.6322268002728111e-13	0.0	4.980498050632373e-16	1.517552118798582	0.0	0.0
TCGA-EE-A3J7-06A-11D-A20D-08	67.49146518483961	1.942182451275836e-16	5.608361829250858e-16	21.014616742758825	7.943600768681005e-13	0.0	689.6047630505923	0.0	0.0	15.946402320594386	79.43807592267038	23.175098980289285	2.7923160631208924e-17	5.861923397563358e-15	0.0	0.0	12.696449512586016	0.0	86.55097980234018	7.579535539721548e-14	7.95313687559524e-15	2.0023392118302503	64.3161356447242	1.1774314435363817e-13	0.0	2.2869988943789066e-14	7.589055698637122e-17	2.763673626773666	3.503375794685081e-15	3.5985575118402773e-16
TCGA-EE-A3J8-06A-11D-A20D-08	0.0	3.0197166452400848	1.9485777913263036e-16	0.0	0.0	6.274007719837814	266.70201207460633	1.2195899975700857e-14	0.0	0.0	3.9606489889472e-15	3.755599101064551e-14	0.0	0.0	3.319715104975858	0.0	0.0	6.606119009271433e-16	0.0	1.3315716341664223e-15	5.039633366025496	4.522253352721576e-17	0.0	0.0	1.3293203883427986e-14	0.0	0.0	1.6449150893143678	4.5294191285582544e-15	2.101769667491415e-15
TCGA-EE-A3JA-06A-11D-A20D-08	0.0	0.0	3.2232079329045354e-14	1.2862396929124483e-14	0.0	1.0284066061472936	1093.4008541964797	3.677220048422259e-14	0.0	0.0	6.5559538597698566e-15	3.976976108650866e-14	0.0	9.2200878225077e-16	3.817526139994143e-15	9.86958119276489e-15	1.3967940526569658e-16	2.6757336086911323e-17	6.5055605179533026e-15	0.0	0.0	0.0	0.0	1.5707391973728735	4.540476141248523e-15	0.0	0.0	0.0	0.0	5.6860813387262745e-15
TCGA-EE-A3JB-06A-11D-A21A-08	19.979802168294242	0.4344332361827195	5.960907442903613e-16	0.0	0.0	0.0	472.8062676669191	24.308289269960778	22.726500358497326	4.015331581794225	83.66884726660095	3.7572255993019326e-16	0.7614019512465572	6.844686246155351e-15	3.132970046780322e-16	3.1106875155449063	5.174661453660249	9.933110411729922e-17	15.045168514656059	0.0	3.7063828696623093	2.5720899730628437	4.655041538480543	1.0273986992184705e-14	0.9168957741392432	0.0	5.993277395996432	1.1249214653015345	0.0	0.0
TCGA-EE-A3JD-06A-11D-A20D-08	44.53666525503403	0.0	0.0	0.0	9.13104169759104e-14	0.0	2816.020601727717	0.0	0.0	115.0959486126036	0.0	59.617409485832525	0.0	0.0	2.205487410529954e-14	0.0	7.120936811865684e-16	8.841583692425268e-14	61.819749191376545	0.0	20.092390158119887	0.0	121.48896092736797	1.992002303438063e-14	0.0	4.3115908260188454e-14	0.32827464194801026	0.0	0.0	6.6245958733882755e-15
TCGA-EE-A3JE-06A-11D-A20D-08	5.189700950517536	7.2761310534103005	0.0	0.0	2.1869052952430273e-13	1.0520009155356191e-14	153.7276445491974	0.0	0.0	16.403004191711922	55.715507482145306	0.0	1.0336032529175188e-17	0.0	0.0	14.405515281778568	2.4388400144284343	1.2961861427029123e-14	6.019526132819878	0.0	0.0	1.8241303439904026	0.0	1.0063257591263723e-14	1.2880841851910628e-15	0.0	9.887871157588544e-18	1.5440804490493336e-15	0.0	0.0
TCGA-EE-A3JH-06A-11D-A21A-08	30.68931276301381	9.647180896325636	3.1175790573306785	0.0	9.068778530717551e-14	0.0	120.78814205862588	1.2610165096962898e-14	0.0	0.050838229704543776	7.30031091293422	0.0	0.0	1.804606303815158e-15	0.0	4.4882213759346976e-15	3.207557125677834e-17	1.0402811855003975e-15	0.0	0.0	1.6948658987258702	3.1362976868290617e-16	19.17215699277329	8.092374212561338e-16	5.431766929943423e-15	0.0	0.024520541859839082	0.0	0.0	1.5150926487061356
TCGA-EE-A3JI-06A-11D-A21A-08	17.796026198097273	35.21016457928361	30.457756804854967	29.587135477015632	2.191133462999333e-15	2.9998219174615876e-15	805.9550537541922	8.670176370367342	17.712435865666126	8.237388485506704e-16	127.42689151101101	23.01442950911461	0.0	2.329535607381073e-15	8.963676505421043e-16	0.0	3.9228060663073765	0.0	37.24712386408987	0.0	0.0	4.48587201298333e-15	0.0	0.0	7.14556660739028e-15	0.0	1.2729463852926784e-16	0.0	0.0	9.744189863745729e-15
TCGA-ER-A193-06A-12D-A197-08	21.921072664040196	4.259029452757981e-15	47.5425569469947	1.243312441246109	2.4202847815934405e-14	3.089132260192906e-14	1758.5924408762228	0.0	12.247504341429037	0.0	112.1103403840589	62.68030820095714	0.0	0.0	0.0	7.481171254544515e-15	5.884756895064068	0.0	2.336129509619133e-14	6.367539806743898	2.240784699255214e-15	8.237215448855455	0.0	9.109604191078856e-15	0.0	0.0	0.7045779390418568	16.468374055346036	2.747349978950783e-15	4.830091539120114e-15
TCGA-ER-A194-01A-11D-A197-08	13.464724679391233	0.0	6.918278376596764e-16	14.523533436107009	1.1837025751122092e-13	0.0	1305.2870068978173	0.0	0.0	1.4218672957404868e-15	22.909473685910008	14.026536544475903	2.900352732988377e-16	1.3587168953870815e-14	1.174102412863776e-14	9.888215377292165e-14	1.1303697553606754e-15	5.719646710394969	0.0	3.5356613671420588e-15	2.4333757230909767	5.57431709981337	103.25272332663656	1.9899203522013551e-16	0.0	0.0	2.2000350839804986e-16	0.8086618963623567	0.0	6.344640449935087e-14
TCGA-ER-A195-06A-11D-A196-08	0.34608767048017286	6.738550914862979e-16	0.0	0.0	0.0	0.0	247.0043650469453	0.0	1.6812561271776745e-15	3.0079757541078838	19.729668541589398	0.0	1.6694246537382465e-16	2.2629787345769613e-15	3.4009235514595246e-15	1.1583576684000084e-14	0.0	1.0217300766261055e-16	0.0	4.024340258523488e-16	4.47871109146891	4.686661132286403e-16	5.700021624736548	3.6444516609117466e-16	0.0	0.7331702706717345	4.022225634382287e-17	1.2484713265068574e-16	9.624786164062861e-17	0.0
TCGA-ER-A196-01A-11D-A197-08	9.482989220571472	9.022556017740873e-17	4.420347939276502	6.32783438152075e-16	3.0879530933457865e-14	0.6305080129305788	4.1505869799495896e-16	0.0	1.8137133336053296e-15	0.32230790647121477	0.0	0.6813457383381134	0.0	2.029071751332322e-15	2.322430122323838	3.0430745742636637e-16	5.319577018639478e-16	0.0	9.905942877663647e-15	1.0081610847872533	0.0	0.0	0.49877163173083017	6.509725555634235	2.4130843560053817e-16	2.1234127879359157	5.162248351127255e-17	0.0	0.0	0.0
TCGA-ER-A197-06A-32D-A197-08	20.994558332072486	8.130868804019924e-16	7.485308586675449	1.247108231899948e-15	0.0	0.0	5.762024413570086e-15	0.0	3.402480950325604e-16	0.0	2.923214206202529e-16	8.217008642085148	0.0	0.0	2.0207710886688976e-16	1.3826727688349626e-15	0.0	0.0	1.3064990109812098	1.062810746341296e-17	7.54455947570719	2.013194868527498e-15	0.0	3.859913695511646	1.5921522569668587	0.0	2.488223844267864e-16	3.7480933525610916e-16	0.0	5.032239309512269e-16
TCGA-ER-A198-06A-11D-A196-08	16.62660877689931	1.6658501315365849e-15	8.068712508558395	13.971611445222962	1.6275063625644316e-13	0.0	387.9412805443502	0.0	6.462042073228258e-15	3.3463960372411474e-16	3.146763193116223e-14	0.0	0.0	0.0	0.0	8.859373819612206e-15	2.716840763093165	0.0	0.0	5.190953648332504e-16	0.0	1.68773669810528	56.893364544394615	0.0	0.0	0.0	3.289743611261495e-17	0.0	0.0	1.0938447193757872
TCGA-ER-A199-06A-11D-A197-08	0.8869125406321502	1.8039272225457214e-15	17.035559831876608	1.3065648804980528e-14	0.0	0.0	259.8829940236326	0.0	0.0	0.032981178925576	4.5134955037000035e-15	1.245509137299453e-14	0.6658827724604273	2.5610120346190127e-15	1.1573283990229791e-15	0.0	1.836518516826526	0.0	32.81030783306017	3.3483612716233058e-15	0.8488433025858886	0.0	0.0	0.0	0.0	1.787005712751515e-15	0.0	1.8557509875830152e-16	2.4042124212400637e-15	0.0
TCGA-ER-A19A-06A-21D-A197-08	0.0	13.467776386428332	0.0	5.5448408379017004e-15	2.181684141118464e-13	0.0	427.55010153054735	0.4356351474783696	0.0	0.9492965288457208	0.14778711653586168	8.688716161513647e-15	0.0	0.0	0.0	0.0	1.1307291888822748	0.0	21.318674101281893	0.0	2.361363317335735e-16	0.0	2.3466579078244283e-14	0.0	4.9108814098790775e-15	1.0699171863534163e-15	2.2001039637107842e-16	1.0083080204115191e-16	0.0	0.0
TCGA-ER-A19B-06A-11D-A196-08	2.94020418473483	0.0	0.0	5.851669237097618e-15	9.003533957022272e-14	2.919700096308525e-14	30.91550578986086	2.2084116772762664e-14	0.0	0.19915968309854423	4.612411321484331e-15	0.0	1.0919554364050419e-17	0.0	0.0	61.495987931450586	1.661862323388139e-15	2.5443940773386655e-16	8.644888866881838e-16	1.8829923463755162e-14	9.615234847118662	0.0	0.0	0.22359526308031857	3.011920401838199e-14	49.61031230065597	0.0	1.546141290113138e-15	0.0	0.0
TCGA-ER-A19C-06A-11D-A196-08	1.3031595065718394e-15	12.388363797258513	3.433832437465267e-16	0.8851159623587243	8.311650975493927e-14	0.0	75.1089342851233	4.945392337200598e-15	0.0	0.0	1.1995448589541192e-15	5.988244455136508	4.498757888263299e-16	3.0820246276732002e-15	1.1555001497971357e-15	1.4294554341267878	2.152713080287074	0.21307533274058402	11.83409765296836	6.16079546774676e-15	3.616130652877321e-15	1.4686747472248753e-16	1.0781914110797662e-14	0.0	2.614220093287543e-14	3.2787199445602138e-15	0.0	0.0	9.974777479434149e-15	9.020029352268613e-15
TCGA-ER-A19D-06A-11D-A197-08	16.33515678504416	0.0	7.969484714763737	4.803469818945594e-15	2.5007178888718425e-13	0.0	384.8317251573148	1.0219232418245223e-15	1.419705962146057e-14	9.942795601110864	19.621199304908078	9.025877763979567e-16	1.7204421018092941	0.0	0.0	4.101878621888961e-14	0.2927543557950834	0.0	54.66772802186465	0.0	2.666271188226054e-16	2.3335916958513856	1.9890505434415393e-14	1.3852680047289457e-14	0.0	0.0	2.2851222615375573	0.0	6.628476347629162e-15	8.06953129607806e-15
TCGA-ER-A19E-06A-11D-A197-08	24.109889038380057	7.499679479831586	35.69975269304404	0.0	1.1621841150519998e-13	5.780461482543035e-16	307.6190086332648	0.0	0.0	18.362242881061633	41.62838758014051	4.952875202583379e-15	3.8954304321427298	0.0	1.1778709010927663e-16	3.436514943218081	2.681295214439177e-16	0.0	7.917587726897617e-14	3.998670675956822	18.68357226470333	0.6321300539730218	2.6909218292245068e-15	0.0	5.69445874716267e-15	2.5481113257893884e-14	9.899817516533078e-17	0.0	6.278166298562618	0.15655502572056046
TCGA-ER-A19F-06A-11D-A196-08	4.0978112365788885e-15	0.0	0.0	32.50365354923028	6.976157203548867e-14	8.011008329954811e-14	898.083538833511	0.0	4.2962449570862867e-16	0.0	68.2778687242582	23.01634540227166	0.0	2.83601015820115e-15	2.080753038993669e-15	7.417705137897709	3.604938714457607e-16	1.1608631362929886e-16	1.1688995886903818e-14	1.056663970363023e-14	3.0857545976815487e-16	0.29538538533725905	2.2415374885575586e-15	0.0	2.0215189975969775e-14	2.8349488831297862e-14	5.405502967493673	9.432110796155092e-16	0.0	0.0
TCGA-ER-A19G-06A-11D-A196-08	22.83014280883196	8.945139819690486e-16	0.0	13.529918209274964	2.140015292408378e-13	0.0	428.06902425316855	1.2605912112431344e-15	8.21921218891724e-15	2.273883106620269	36.18583919332112	3.1143058734121486e-14	0.0	0.0	0.0	1.1940336613789229e-14	4.4793705590238355	6.121211866547808e-15	2.2809243792193985e-14	3.36426013780224e-15	13.459429414087271	1.6799320721759463e-15	20.17018935626415	7.857482252368742e-15	4.486837486288131e-15	5.022234840967927	0.0	15.979968258439735	0.0	0.0
TCGA-ER-A19H-06A-12D-A196-08	13.109327789945297	1.5213198816872315e-15	1.9365842627088844e-14	7.60823906768308	0.0	0.0	201.75152854310466	3.910241454985843e-14	1.2094935938640371e-14	9.680570485258862	27.217641044757674	10.0024263119483	0.0	2.2645187644136776e-16	0.0	6.293361562172056e-16	1.8610856394965716	0.0	0.0	1.5676130409960646e-15	4.644696441034533	0.0	4.765900130026514e-16	0.0	2.2708292051684258e-15	1.4592031630693254e-14	1.6565430616616657	2.2457294686012206e-15	0.3834090544525528	13.084532560656783
TCGA-ER-A19J-06A-11D-A196-08	10.419444849351711	0.0	3.982110276476696e-15	2.157111760142517e-14	0.0	1.6203779302278256	219.17252322805723	0.0	0.0	4.6110984382660696e-17	6.05439034167868e-16	3.4213771804859767e-15	1.9947350874725058	0.0	0.0	1.0120753684029822e-15	0.0	0.0	0.0	2.993803645718977e-16	1.0658990393928882	6.1030115439056495e-18	5.488583762042333e-15	1.6031732889255206e-17	0.0	6.843144172923405	0.0	0.8838756925743845	0.0	2.8682475303449094e-15
TCGA-ER-A19K-01A-21D-A197-08	0.0	9.564079151409579e-16	2.375912912590812e-15	0.0	0.0	4.5316129846297155	388.5249523218776	9.744990230583117e-15	6.160693969243675e-15	7.455162415039208e-16	0.0	7.287731542175705e-14	0.0	0.0	0.9434346934925131	1.7186903795388634e-14	0.0	0.0	7.317354201520707e-15	7.175916560820726e-14	1.9464282643335372e-17	4.0301738733421544e-17	0.0	0.0	1.2157632532339956e-14	0.0	1.8806766664313634e-16	3.244448360938592e-15	1.53896105480287e-14	6.144323405217113e-15
TCGA-ER-A19L-06A-12D-A197-08	0.34347296222878115	0.0	2.077175483320736	0.3063656365914297	1.5386354439825676e-14	0.0	43.51525138451146	0.0	0.0	0.0	0.0	0.9229761394913477	2.522496421859557	0.0	0.0	0.0	1.6330296502101869	9.711985854877495e-17	10.7808203719428	1.3676783305055111	6.241135204631662e-16	1.1865260778968194	0.0	1.766899729810211e-15	8.924445606764436e-15	0.0	0.0	0.3442075414413405	1.54439288657866e-15	0.0
TCGA-ER-A19N-06A-11D-A197-08	1.1972735755997904e-15	9.649095863344526	2.8183989746828464e-15	15.917965865309277	0.0	1.1730456943820837e-14	422.3978661021563	1.6673865660437721e-15	7.086188936716006e-15	0.0	29.06549140644587	10.72763196949733	6.501767940027439e-16	0.0	1.2888990831794276e-15	3.9276133936504793e-16	5.772866879303123	3.3142464134611456	11.139548740039158	0.0	0.0	3.6795015419312537e-16	2.610275960724178	0.0	7.886309255465468e-15	4.07882661452258e-14	0.0	0.0	1.4510678432288825e-14	13.405010799719115
TCGA-ER-A19O-06A-11D-A197-08	6.400976235821024e-15	1.6375927112735587e-15	5.1041993960529255e-15	0.0	0.0	2.05131749620166	171.9604701329983	1.5783095854319303e-16	0.0	3.6902726926019125	0.0	8.892811068346689e-15	2.1220709682400912e-17	5.02308390412939e-15	6.322820088064255	3.447273141132555e-14	1.1968172054738978e-15	1.509899438472489e-15	0.0	1.7455886825801783	5.271442491678852	0.0	0.0	0.0	1.914732768932579e-15	7.690646708284483e-15	0.9580884158747505	0.0	0.0	0.0
TCGA-ER-A19P-06A-11D-A196-08	0.0	9.7257123877388e-16	1184.0620128127355	361.388098365298	5.423346945779067e-12	0.0	116.75551438949024	4.24934623270614e-14	0.0	5.005786318087867e-14	2.3019890854418017e-13	0.0	1.267641006096837e-16	2.5933431083244642e-14	1.7712032142995756e-13	5.64548894299587e-13	2.906266130212721e-14	358.72658160593375	3.603571208629588e-13	0.0	0.0	0.0	2.1877058743714886e-15	299.06779282653383	5.003807405710607e-13	0.0	1.8773100512061196e-14	0.0	1.3480033514284927e-12	1.4252120090347832e-13
TCGA-ER-A19Q-06A-11D-A197-08	7.61917889507898	2.5641540535486856e-16	3.850324629910396e-16	1.1429749400097058e-14	1.7112089566908965e-14	0.0	98.24967887997124	0.0	8.592755213145621e-15	10.990227039891488	0.0	1.5705358196954654e-15	0.0	0.0	1.0470432061509106e-14	3.1144437244679324e-16	0.0	7.961941553875674e-15	0.0	3.8040989130104593e-16	0.0	3.229038205972411e-17	10.38324152257643	0.0	0.0	0.0	1.7576736624817961	1.994787914627004e-16	0.0	2.8270379521704562e-18
TCGA-ER-A19S-06A-11D-A196-08	0.0	0.0	14.154531347803282	0.0	0.0	4.4200208873664015e-15	183.01995923604002	9.78467497020225e-15	0.0	0.0	8.641107752737472	12.077759323615245	4.834169392853208e-16	3.5428626819782987e-15	2.05541196190794	1.7047774062391036e-15	0.0	0.0	1.1682257382192042e-14	0.0	7.390182389230714	0.577380396481529	0.0	1.0597003678407027	0.0	5.247538514829839e-17	0.9745082643294252	2.3887482926120955	0.0	9.66071066740154
TCGA-ER-A19T-01A-11D-A19A-08	1.7443910134723168	1.4912367671864963	24.696491280650413	1.2868622729761422e-16	0.0	1.219772541241736e-15	3.663656972213584	0.0	0.0	2.4213936316197335	8.217029569822207	0.0	0.9413369103981022	0.0	0.0	8.996593201096759e-15	2.119787820829693	3.24810489564512	0.0	8.540507291514455	1.9160638466478375	0.0	0.0	1.862364741620213e-15	2.0265500084183207e-14	0.0	6.306656290409932e-19	0.0	0.0	5.309571777131492e-16
TCGA-ER-A19T-06A-11D-A19A-08	12.658689197885664	0.0	9.297081663364185	12.779063549662414	4.4028285885090275e-14	2.6739553645753883e-15	0.053567571739671714	0.0	2.437041750160709e-15	1.4032581229259875	3.091461876457566e-15	5.356245861668343e-16	3.49907855672373	5.438365596686967e-15	1.6410451445792821e-15	0.0	0.04385045948031225	0.0	5.819906336899203e-16	0.26263917352464133	6.763107058831556	8.816503022347265e-17	3.239664645861754	0.0	8.272385598033933e-15	1.6265813857694944e-15	0.0	1.9081566079006264e-16	8.994380070328538e-15	1.468082550201195e-15
TCGA-ER-A1A1-06A-11D-A197-08	4.661770854436959e-16	0.0	0.0	1.8053195598110008e-15	0.0	5.3284855473227987e-14	183.38095559925435	0.0	1.1967602493789522e-15	0.0	86.43805385991924	11.632155681920988	0.0	0.0	9.181968293404143e-16	0.0	0.0	5.530325107581629e-15	14.548834858905424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3996444878556847e-15	1.0169657454620135e-14	2.4405391329413927e-15
TCGA-ER-A2NB-01A-12D-A196-08	16.588379084105508	3.8753952847826126e-17	14.557286930026857	0.0	5.432058623599068e-14	17.999342853198105	6.192345115345425	0.0	0.0	1.5928681054983586e-16	0.0	2.043320326557072e-15	3.7059767588442023	3.1700292422153487e-15	0.0	0.0	4.894282112054979	3.001473117225757	0.0	2.647781784282407e-15	6.5593737987356	1.3914994204857196e-17	8.61648298694732e-18	7.501540230463504	0.0	0.0	0.0	1.0072551692630838e-16	0.0	0.0
TCGA-ER-A2NC-06A-11D-A197-08	3.9220875848587258	2.089990594241975e-15	0.0	8.901270161898893	1.4972983068188008e-14	0.0	352.795676317531	6.830871538199102e-16	0.0	0.0	14.424154870088687	9.75357985504009	3.5231734325173	4.044834851629249e-16	0.0	0.0	2.899595267756879	8.3148851627835e-15	8.039691251362562e-15	3.1673323998222465	9.995914094350808e-15	9.940805693641884e-16	4.441171073233453e-15	4.464414260918899e-15	6.9827016760864375e-15	1.8536400699930133e-15	0.6131301104861415	0.0	5.8483187469571006e-15	4.050768562364209e-15
TCGA-ER-A2ND-06A-11D-A196-08	10.662049432244809	0.0	8.509649219205834	4.2641912479440585	8.830450708677167e-15	0.0	52.74631698318288	0.0	0.0	0.0	0.875453431764728	0.0	0.0	0.0	8.113099856902497	1.3264228229804583e-15	1.3633750136881972	1.99152949772538	7.281192348376496	7.2955378967345e-17	15.70890090327927	3.272060191479016	0.0	0.8996665099854286	0.0	0.0	0.0	0.3125153642214049	0.0	0.0
TCGA-ER-A2NE-06A-21D-A196-08	0.0	5.311842321559509	0.0	4.011238495344671	0.0	0.0	91.13858720264088	8.261628162649992e-15	0.0	0.0	4.240189658306419e-16	0.0	3.885597832552268	9.791615863536747e-16	0.0	1.2577195277355669e-16	0.0	1.513984998183099	0.0	4.966571818860209	1.0861953775834112e-16	0.0	23.910555970244037	6.083928600220866e-15	6.020430660295691e-15	19.909296478028985	0.0	9.824134580854938e-16	0.0	3.3523248825863434
TCGA-ER-A2NF-06A-11D-A19A-08	8.467864388892936	1.6441010197367377e-18	7.48241295218456e-17	1.008140068768521e-16	2.9632898109682196e-14	3.7153757644966255e-15	18.556458050281524	1.2829463577573666e-15	6.030363658638193e-16	0.0	6.02080647743607	0.0	0.0	0.0	1.1630108095352807	0.0	0.6792010020146991	5.583273647517434e-16	2.47993371071096e-15	3.2382294576601757e-15	2.3314988243955294e-15	3.7578502874323734e-16	6.2107613782276896e-15	2.7301202666662747	9.92747307716231e-17	1.3825390051731656	1.7731189794531442e-17	1.0688883792850083e-16	0.0	2.480377911784579e-16
TCGA-ER-A2NG-06A-11D-A196-08	0.0	2.7234029073070745e-15	13.983001891382976	0.0	0.0	2.507260466322715e-15	173.19397785500053	2.086224793590298e-14	1.8010775546737915e-15	0.0	39.189166363010116	2.3745735345079085e-14	16.02235793349656	0.0	4.014542685522832e-15	9.896588612808447e-15	0.0	7.849118653446528e-17	0.0	0.0	0.03391807443255137	4.942672034578463	6.093903374184219e-15	0.0	0.0	0.0	7.10383771123926e-17	14.63490584809873	0.0	1.0163068947812382e-14
TCGA-ER-A2NH-06A-11D-A196-08	2.4907978144067298	0.0	13.411672647292088	2.2641306983840765e-14	0.0	0.0	316.7251879822347	0.0	3.357026371461032e-16	1.2801727131618088	6.2375719660971685	0.0	0.0	1.9335298321981046e-15	0.0	0.0	4.612241218417044e-16	0.0	0.0	0.0	2.8545968768075305	0.0	5.023736673351328e-16	3.0574262342236643e-16	3.5504890078630863e-15	1.5328667184867626e-15	1.0651829778839763e-16	0.0	0.0	0.0
TCGA-ER-A3ES-06A-11D-A20D-08	13.482615242365368	0.0	1.3893913344017893e-16	4.795865511138861e-17	1.3237914755325294e-14	1.3330747654615386e-14	0.80564668979431	6.026947618819821e-16	1.4070203253814411e-15	0.40333601243548856	0.0	1.2725592238067084e-14	1.2329234495269243	0.0	0.0	1.1546204717662287e-16	3.210320491017996	4.012763594451921e-16	0.0	0.0	0.0	4.865158114859863	2.1379954619716392e-16	9.502539342178924e-17	5.728821261405893e-15	3.9678389430795745e-15	0.0	0.0	0.0	0.0
TCGA-ER-A3ET-06A-11D-A20D-08	15.776168860843939	9.420945799822279e-18	33.07000665515671	3.0013419174056654e-17	1.4857417653836207e-15	7.430158914308308	16.563424396754606	4.511616144617476	1.0231629628593014e-16	0.0	3.3496106732033937	0.0	5.320443223402749	4.813085504061058	4.973310370922971	0.0	0.0	1.4761918340622863e-15	2.2053236832295276e-16	0.0	3.882355942021944e-15	0.0	1.553972098571754e-16	5.3781446571515394e-15	0.0	5.192175256728784	0.0	0.0	2.5866788853304273e-15	0.0
